ID;CODE_PRODUIT;PRIX_TTC;STOCK;CODE_TVA;DISPO;ETAT;DESIGNATION;FABRIQUANT;CONTENANCE;DEGRE;CATEGORIE
6362;6362;4.6;60;2;both;1;FEMME FATALE BLDE AMBREE 20L  ;BRASSERIE DE LEITE;100;6.5;7
6363;6363;2.23;71;2;both;1;BOON KRIEK 37.5VC  X12        ;BRASSERIE BOON ;38;4;0
6397;6397;56.4;1;3;both;1;BETHMALE 50 LC VACHE MEULE    ;;100;0;0
6398;6398;12.08;0;3;both;1;TARTARE TOMATE 1,5KG          ;;100;0;0
6412;6412;2.12;168;3;both;1;MT SALEVE SANS ALCOOL IPA 33VP;BRASSERIE DU MONT SALEVE;33;0.45;0
6414;6414;8.03;11;2;both;1;MT SALEVE APO & HIPPO 75VP    ;BRASSERIE DU MONT SALEVE;75;4.2;1
6415;6415;4.2;0;2;both;1;MONT SALEVE BLANCHE 75VP      ;BRASSERIE DU MONT SALEVE;75;5;3
6417;6417;6.93;12;2;both;1;MT SALEVE CERISE 75VP         ;BRASSERIE DU MONT SALEVE;75;4.2;2
6419;6419;6.93;11;2;both;1;MT SALEVE FRUITS ROUGE 75VP   ;BRASSERIE DU MONT SALEVE;75;4.2;2
6447;6447;9.6;6;2;both;1;MAGNUM CONVIVIALITE 150CL     ;;15000;13.5;20
6470;6470;2;30;3;both;1;LA DEBAUCHE CUTE & SOBER 33BTE;LA DEBAUCHE;33;0.5;2
6472;6472;2.46;6;2;both;1;LA DEBAUCHE SCARLET 33BTE     ;LA DEBAUCHE;33;8;2
6473;6473;3.5;540;2;both;1;IPA RATZ 30L                  ;BRASSERIE RATZ;100;6;0
6478;6478;8.64;-1;4;both;1;SAXO GOURMANDE                ;;100;0;0
6479;6479;1.61;162;2;both;1;SCHNEIDER WEIS HELL TAP 1 50VC;BRASSERIE SCHNEIDER;50;4.9;3
6490;6490;5.35;20;2;both;1;PETITE BRETT 2024  20LK       ;BRASSERIE EFFET PAPILLON;100;4.5;0
6515;6515;11.44;6;2;both;1;ARGALI ROSE 2023 75CL         ;CHATEAU LAVABRE;75;13;21
6516;6516;4.05;-690;2;both;1;SLASH MANGO 30L               ;BRASSERIE LICORNE;100;8;10
6518;6518;4.5;192;2;both;1;MT SALEVE  PALE ALE 24L K     ;BRASSERIE DU MONT SALEVE;100;5;8
6523;6523;6.85;27;2;both;1;MT SALEVE MONDEUSE 75VP       ;BRASSERIE DU MONT SALEVE;75;6;2
6524;6524;4.5;42;2;both;1;MT SALEVE BLONDE 75VP         ;BRASSERIE DU MONT SALEVE;75;5.8;8
6527;6527;2.26;0;2;both;1;IRON BIERE D HIVER 33BTE      ;BRASSERIE IRON;33;8.5;12
6529;6529;3.28;3;2;both;1;GEKKO 7 POETES 44BTE          ;GEKKO BEERS;44;6.5;0
6534;6534;3.54;-14;2;both;1;GEKKO SLINGSHOT 44BTE         ;GEKKO BEERS;44;8;0
6556;6556;1.41;76;3;both;1;FUET NATURE 100G A EMPORTER   ;;100;0;0
6557;6557;2.04;61;3;both;1;CHORIZO VELA 150G A EMPORTER  ;;100;0;0
6561;6561;3.9;1;3;both;1;SUCRE CANNE ST JAMES BLANC 70C;;70;0;0
6562;6562;4.6;0;2;both;1;HOPPY ROAD HAZY RIDER 30L K   ;BRASSERIE HOPPY ROAD;100;6.4;1
6569;6569;3.19;1770;2;both;1;PERONI NASTRO AZZURO 30L      ;ASAHI;100;5;7
6572;6572;2.45;0;2;both;1;CORB MELVIN CARTON DECORE     ;;100;0;0
6573;6573;2.1;36;2;both;1;CORB PETRA CARTON NOIR OR     ;;100;0;0
6587;6587;3.64;-2;4;both;1;SOLO DU SAUCISSON S/PLACE     ;;100;0;0
6593;6593;15.15;0;2;both;1;COFF ST FEUILLIEN NOEL 3X33VC ;BRASSERIE SAINT FEUILLIEN;99;9;18
6604;6604;3.5;-1;4;both;1;CHORIZO VELA 150G S/PLACE     ;;100;0;0
6605;6605;7.8;5;3;both;1;SALCHICHON EXTRA PAYSAN 500G  ;;100;0;0
6633;6633;64.5;0;2;both;1;CH HERITAGE 1ER CRU 150CL BOIS;;150;12;0
6634;6634;1.95;0;2;both;1;CARTON KRAFT 3 BLLES TRICHET  ;;100;0;0
6635;6635;4.45;390;2;both;1;INNIS & GUNN CARIBBEAN RUM 30L;BRASSERIE WYCHWOOD;100;6.8;0
6637;6637;14.95;0;3;both;1;RACLETTE PRESTIGE LC AU KILO  ;;100;0;0
6640;6640;58.6;3;2;both;1;WHISKY PORT CHARLOTTE 70CL    ;;70;50;0
6644;6644;2.25;13;2;both;1;CRAK PIZZA PILS MARGHERITA 40B;BRASSERIE CRAK;40;5;7
6648;6648;7.74;0;2;both;1;CRAK MANSUETO 2024 37.5VP     ;BRASSERIE CRAK;38;13;15
6660;6660;270;1;2;both;1;MOBILIER INOX IMMO            ;;100;0;0
6664;6664;4.17;150;2;both;1;CHATEAU DE LAVAGNAC 2016  75CL;;75;13;20
6666;6666;1.56;20;3;both;1;SPUNKY PASSION BERGAMOTE 25BTE;LA DEBAUCHE;25;0;32
6667;6667;1.56;18;3;both;1;SPUNKY CITRON GINGEMBRE 25BTE ;LA DEBAUCHE;25;0;32
6668;6668;15.47;22;2;both;1;LA TRIBU 2019  75CL           ;CHATEAU DU FRESNE;75;13;20
6670;6670;8.7;23;2;both;1;MARQUIS DE GILBOURG 75CL      ;CHATEAU DU FRESNE;75;12;25
6672;6672;7.15;321;2;both;1;MAZET DU LOUP ROUGE   75CL    ;DOMAINE DE VILLENEUVE;75;13;20
6674;6674;5.5;82;2;both;1;CHATEAU MIQUEU ROUGE 75CL     ;;75;12.5;20
6675;6675;11.35;54;2;both;1;CH BELLEFONT BELCIER 2012 75CL;;75;13;20
6676;6676;8.83;23;2;both;1;CH AMOUR 2015 ROUGE 75CL      ;;75;13;20
6677;6677;7.64;0;2;both;1;CHAT MONTROC 2014 ROUGE 75CL  ;;75;13;20
6688;6688;4.41;820;2;both;1;ST STEFANUS ABBAYE ROUGE 20L  ;ASAHI;100;6.5;14
6690;6690;1249.61;1;6;both;1;FRIGO R600A ARMOIRE POSITIVE  ;;100;0;0
6696;6696;34.5;7;2;both;1;COGNAC H BY HINE 70CL         ;;70;40;0
6700;6700;42.9;4;2;both;1;COF COGNAC HINE RARE +2V 70CL ;;70;40;0
6701;6701;95;1;2;both;1;RHUM LA FAVORITE 9A 2012 70CL ;;70;49.3;0
6702;6702;28;2;2;both;1;RHUM GELAS BARBADE BLANC 70CL ;;70;42.2;0
6704;6704;38.5;3;2;both;1;RHUM DOS MADERAS SELECCION 70C;;79;42;0
6706;6706;22.7;6;2;both;1;FAVORITE COEUR CANNE BLANC 70C;;70;50;0
6713;6713;57.8;1;2;both;1;RH BOTRAN RARE CASK FRENCH 70 ;;70;40;0
6716;6716;19.57;6;2;both;1;RH BOTRAN RESERVA BLANCA 70CL ;;70;40;0
6722;6722;74.41;4;2;both;1;CHAT LASCOMBES ROUGE 2016 75CL;;75;13.5;20
6723;6723;53.73;2;2;both;1;CH MALARTICLAGRAVIERE 2016 75C;;75;13.5;20
6727;6727;30.78;4;2;both;1;CHAT RIPEAU 2017 ROUGE 75CL   ;;75;13.5;20
6728;6728;95.42;2;2;both;1;RHUM LA FAVORITE 2013 70CL    ;;70;48.5;0
6740;6740;1.63;773;2;both;1;LUPULUS TRIPLE BLONDE 33VC    ;BRASSERIE LUPULUS;33;8.5;10
6741;6741;1.8;157;2;both;1;LUPULUS ORGANICUS BIO 33VC    ;BRASSERIE LUPULUS;33;8.5;10
6745;6745;1.34;0;3;both;1;EAU ABATILLES PETILL 75VP     ;;75;0;0
6746;6746;1.46;0;3;both;1;EAU ABATILLES PLATE 75VP      ;;75;0;0
6747;6747;3.4;280;2;both;1;DAME DE COEUR TRIPLE 20L      ;BRASSERIE GUE DES MOINES;100;8;10
6773;6773;2.2;380;2;both;1;KROMBACHER PILS PETIT FUT 20L ;KROMBACHER;100;4.8;7
6810;6810;14.63;9;2;both;1;BIB 5L ISATIS ROUGE           ;;500;13;0
6811;6811;7500;0;2;both;1;CARAVANE BAVARIA 8.6          ;;100;0;0
6812;6812;2.78;0;2;both;1;CREMANT AU VERRE 12,5 CL      ;;13;0;0
6818;6818;3.3;20;2;both;1;LINDEMANS FARO 5°  20L        ;BRASSERIE LINDEMANS;100;5;14
6826;6826;0.68;95;3;both;1;KROMBACHER 0,0% PILS 33VP     ;KROMBACHER;33;0;7
6829;6829;0.68;714;2;both;1;KROMBACHER PILS 33VP          ;KROMBACHER;33;4.8;7
6830;6830;0.86;550;2;both;1;KROMBACHER WEIZEN 50VP        ;KROMBACHER;50;5.3;7
6832;6832;0.94;0;3;both;1;EAU ABATILLES PETILLANT 100PET;;100;0;0
6833;6833;1.05;399;2;both;1;LINDEMANS FARO 5° 25VC        ;BRASSERIE LINDEMANS;25;5;0
6839;6839;5.23;41;2;both;1;LAUGAR ZALDU 37.5VP           ;BRASSERIE LAUGAR;38;5.4;2
6840;6840;4.36;1;2;both;1;LAUGAR SANDAMENDI 37.5VP      ;BRASSERIE LAUGAR;38;5.3;2
6865;6865;19;8;2;both;1;ARMAGNAC ST VIVANT 70CL       ;;70;40;0
6869;6869;3;48;3;both;1;HAPPY DAY ANANAS 100CL BRIQUE ;RAUCH;100;0;0
6870;6870;2.48;-2;3;both;1;HAPPY DAY ORANGE 100CL BRIQUE ;RAUCH;100;0;0
6871;6871;1.78;527;3;both;1;HAPPY DAY POMME 100CL BRIQUE  ;RAUCH;100;0;0
6876;6876;0.68;370;3;both;1;RAUCH NECTAR ABRICOT 20VP     ;RAUCH;20;0;0
6878;6878;0.74;530;3;both;1;RAUCH ACE 20VP                ;RAUCH;20;0;0
6879;6879;0.95;265;3;both;1;RAUCH ANANAS 20VP             ;RAUCH;20;0;0
6880;6880;0.82;672;3;both;1;RAUCH FRAISE 20VP             ;RAUCH;20;0;0
6881;6881;0.72;174;3;both;1;RAUCH MANGUE 20VP             ;RAUCH;20;0;0
6884;6884;0.72;593;3;both;1;RAUCH POIRE 20VP              ;RAUCH;20;0;0
6885;6885;0.76;360;3;both;1;RAUCH POMME 20VP              ;RAUCH;20;0;0
6886;6886;0.66;48;3;both;1;RAUCH TOMATE 20VP             ;RAUCH;20;0;0
6887;6887;14.63;13;2;both;1;BIB 5L ISATIS ROSE            ;;500;12.5;0
6890;6890;495.3;6;6;both;1;MATERIELS DE MANUTENTION      ;;100;0;0
6903;6903;6.33;8;2;both;1;BASQ LAIA FARMHOUSE ALE 75VP  ;BASQUELAND BREWING PROJECT;75;7.6;0
6933;6933;5.05;20;2;both;1;MT SALEVE TZARINE 20L K       ;BRASSERIE DU MONT SALEVE;100;9;5
6938;6938;3.31;54;2;both;1;IPA RATZ 75VP                 ;BRASSERIE RATZ;75;6;1
6958;6958;7.73;0;4;both;1;CRUJI EN FETE                 ;;100;0;0
6959;6959;1.65;0;3;both;1;PUR JUS ORANGE BIO 25VP X15   ;VITAMONT;25;0;0
6960;6960;1.49;0;3;both;1;PUR JUS POMME BIO 25VP X15    ;VITAMONT;25;0;0
6961;6961;1.43;14;3;both;1;PUR JUS ANANAS BIO 25VP X15   ;VITAMONT;25;0;0
6965;6965;1.49;0;3;both;1;PUR JUS TOMATE BIO 25VP       ;VITAMONT;25;0;0
6967;6967;2.64;0;3;both;1;TONIC BIO VITAMONT 75VP X6    ;VITAMONT;75;0;0
6968;6968;2.64;0;3;both;1;GINGER BIO VITAMONT 75VP      ;VITAMONT;75;0;0
6990;6990;1.88;120;2;both;1;VERRE GARAGE                  ;;100;0;0
7000;7000;1.78;61;2;both;1;LA SUPERBE BLONDE 33VP        ;LA SUPERBE;33;5.4;7
7005;7005;2;7;2;both;1;VERRE ROTHAUS 50CL            ;;100;0;0
7006;7006;1.25;0;2;both;1;VERRE CONIL 28CL              ;;100;0;0
7007;7007;1.43;0;2;both;1;VERRE CONIL 56CL              ;;100;0;0
7012;7012;1.25;120;2;both;1;VERRE JEAN PRIMUS 25CL        ;BRASSERIE HAATCH;100;0;0
7013;7013;1.25;360;2;both;1;VERRE SUPER 8 25CL            ;BRASSERIE HAATCH;100;0;0
7014;7014;2;270;2;both;1;VERRE SUPER 8 50CL            ;BRASSERIE HAATCH;100;0;0
7017;7017;5.12;15;3;both;1;SIROP FRAISE GIFFARD 100CL    ;GIFFARD;100;0;0
7018;7018;4.73;4;3;both;1;SIROP ANIS GIFFARD 100CL      ;GIFFARD;100;0;0
7019;7019;5.39;103;3;both;1;SIROP PECHE GIFFARD 100CL     ;GIFFARD;100;0;0
7020;7020;5.82;3;3;both;1;SIROP CARAMEL GIFFARD 100CL   ;GIFFARD;100;0;0
7021;7021;5.85;11;3;both;1;SIROP CERISE GIFFARD 100CL    ;GIFFARD;100;0;0
7022;7022;6.02;8;3;both;1;SIROP CASSIS GIFFARD 100CL    ;GIFFARD;100;0;0
7023;7023;4.7;39;3;both;1;SIROP CITRON GIFFARD 100CL    ;GIFFARD;100;0;0
7024;7024;4.31;44;3;both;1;SIROP GRENADINE GIFFARD 100CL ;GIFFARD;100;0;0
7025;7025;4.31;13;3;both;1;SIROP MENTHE GIFFARD 100CL    ;GIFFARD;100;0;0
7026;7026;5.5;11;3;both;1;SIROP BUBBLE GUM GIFFARD 100CL;GIFFARD;100;0;0
7028;7028;15.1;5;2;both;1;LIQUEUR ANANAS CARAIBES 70CL  ;GIFFARD;70;20;0
7029;7029;2.33;48;2;both;1;TERRE FAUVE SOUR BADIANE 33VP ;BRASSERIE TERRE FAUVE;33;6;2
7030;7030;2.35;61;2;both;1;TERRE FAUVE HIBISCUS ALE 33VP ;BRASSERIE TERRE FAUVE;33;4.5;7
7031;7031;5.42;23;2;both;1;TERRE FAUVE HIBISCUS ALE 75VP ;BRASSERIE TERRE FAUVE;75;4.5;7
7032;7032;2.53;12;2;both;1;T FAUVE LA MOUSSE TACHE 33VP  ;BRASSERIE TERRE FAUVE;33;6.5;7
7033;7033;5.82;27;2;both;1;T FAUVE LA MOUSSE TACHE 75VP  ;BRASSERIE TERRE FAUVE;75;6.5;7
7035;7035;5.86;27;2;both;1;T FAUVE LYNX ROSE 75VP        ;BRASSERIE TERRE FAUVE;75;5.5;7
7037;7037;6.32;22;2;both;1;TERRE FAUVE HARRY PORTER 75VP ;BRASSERIE TERRE FAUVE;75;8.5;5
7038;7038;14.13;195;2;both;1;APEROL SPRITZ 100CL           ;;100;12.5;0
7039;7039;17.6;0;2;both;1;JAFFELIN HTES COTES BEAUNE 75C;BOISSET;75;13;20
7041;7041;33.85;10;2;both;1;JAFFELIN POMMARD RGE 2019 75CL;BOISSET;75;13.5;20
7042;7042;20.2;11;2;both;1;JAFFELIN SAVIGNY BEAUNES 75CL ;BOISSET;75;12.5;20
7043;7043;31.9;10;2;both;1;JAFFELIN NUITS ST GEORGES 75CL;BOISSET;75;13.5;20
7044;7044;37.75;18;2;both;1;JAFFELIN GEVREY CHAMBERTIN 75C;BOISSET;75;13.5;20
7045;7045;11.29;48;2;both;1;CHAT HAUT MADRAC ROUGE 75CL   ;BORIE-MANOUX;75;13.5;20
7046;7046;18.9;0;2;both;1;JAFFELIN POUILLY FUISSE 75CL  ;BOISSET;75;12.5;20
7047;7047;44.81;22;2;both;1;CHAT BATAILLEY GD CRU 75CL    ;BORIE-MANOUX;75;13.5;20
7049;7049;4.41;0;3;both;1;PATE BIERE TRAPPISTE 180G     ;;100;0;0
7050;7050;4.41;0;3;both;1;PATE ST BERNARDUS 180G        ;;100;0;0
7051;7051;4.41;0;3;both;1;RILLETTES DE PORC 180G        ;;100;0;0
7061;7061;1.51;440;2;both;1;LINDEMANS PECHERESSE 25VC     ;BRASSERIE LINDEMANS;25;1.1;14
7075;7075;4;22;3;both;1;CARAIBOS COCKTAIL MOJITO 100VP;;100;0;0
7076;7076;4.36;6;3;both;1;CARAIBOS NECTAR PLANTEUR 100VP;;100;0;0
7082;7082;8.9;0;2;both;1;CRAK PROSECCO BRUT NATURE 75VP;BRASSERIE CRAK;75;11;0
7083;7083;8.25;7;2;both;1;CRAK PROSECCO BRUT 75VP       ;BRASSERIE CRAK;75;11;0
7085;7085;0.75;2218;3;both;1;VALS EAU PETILLANTE 33VP      ;;33;0;0
7086;7086;0.84;1116;3;both;1;VALS EAU PETILLANTE 75VP      ;;75;0;0
7088;7088;0.64;0;3;both;1;CRISTALINE JUS PECHE 50CL PET ;;50;0;0
7089;7089;0.55;0;3;both;1;VALS EAU PETILLANTE 125PET    ;;125;0;0
7091;7091;12.37;0;2;both;1;NAPPE PAPIER BLANCHE 25X1.20M ;;100;0;0
7092;7092;1.62;123;2;both;1;IPA RATZ 33VP                 ;BRASSERIE RATZ;33;6;1
7094;7094;1.58;375;2;both;1;LINDEMANS FRAMBOISE 1°1 25VC  ;BRASSERIE LINDEMANS;25;1.1;0
7116;7116;1.88;0;2;both;1;VERRE BRIQUE HOUSE 25CL       ;BRIQUE HOUSE;100;0;0
7117;7117;2.37;0;2;both;1;VERRE BRIQUE HOUSE 50CL       ;BRIQUE HOUSE;100;0;0
7119;7119;3.44;23;2;both;1;SERVIETTES 2 PLIS BLANCHE X50 ;;100;0;0
7136;7136;3.92;0;2;both;1;FRIELS VINTAGE CIDER 30L      ;FRIELS;100;7.4;28
7138;7138;1.5;540;2;both;1;VERRE PERONI 50CL             ;;100;0;0
7139;7139;1.5;120;2;both;1;VERRE COPERES 50CL            ;;100;0;0
7140;7140;1.5;240;2;both;1;VERRE ASAHI 25CL              ;;100;0;0
7141;7141;1.5;60;2;both;1;VERRE ASAHI 50CL              ;;100;0;0
7142;7142;1.5;120;2;both;1;VERRE MEANTIME JUBILEE 50CL   ;;100;0;0
7149;7149;1.97;0;2;both;1;BALEA GETARIA BIO SS ALC 33VP ;SAS EGARRI EDARIAK;33;0.7;32
7154;7154;7.18;50;3;both;1;CRUJICOQUES CRUJIFROM 205G X12;;100;0;0
7160;7160;4.26;206;2;both;1;NIK GOSE BANANAS DE LUXE 33BTE;BRASSERIE DUCKPOND;33;9;9
7165;7165;4.03;16;2;both;1;DUCKPOND NAZARE 33BTE         ;BRASSERIE DUCKPOND;33;9;0
7169;7169;2.08;219;3;both;1;HAPPY DAY FRAISE 100CL BRIQUE ;RAUCH;100;0;0
7170;7170;2.4;48;3;both;1;HAPPY DAY FRUIT PASSION 100CL ;RAUCH;100;0;0
7171;7171;1.92;334;3;both;1;HAPPY DAY GOYAVE 100CL BRIQUE ;RAUCH;100;0;0
7175;7175;0.84;668;3;both;1;RAUCH ORANGE PULPE 20VP       ;RAUCH;20;0;0
7177;7177;1.8;-6;2;both;1;VERRE RAUCH 20CL              ;RAUCH;100;0;0
7178;7178;3.6;1020;2;both;1;CARTE DES BOISSONS RAUCH      ;RAUCH;100;0;0
7179;7179;4.8;240;2;both;1;PLATEAU RAUCH PLASTIQUE NOIR  ;RAUCH;100;0;0
7180;7180;1.8;600;2;both;1;STYLO RAUCH                   ;RAUCH;100;0;0
7181;7181;1.2;300;2;both;1;PORTE CLE JAUNE RAUCH         ;RAUCH;100;0;0
7182;7182;806;0;6;both;1;VITRINE REFRIGEREE RAUCH      ;RAUCH;100;0;0
7190;7190;5;1;2;both;1;POIGNEE OU ROBINET L2PI       ;;100;0;0
7191;7191;4.72;8;3;both;1;SIROP ORGEAT GIFFARD 100CL    ;GIFFARD;100;0;0
7193;7193;1.6;114;2;both;1;VERRE STAR CUP 25CL X6        ;KROMBACHER;100;0;0
7194;7194;7.88;0;2;both;1;SOUS BOCKS KROMBACHER X480    ;KROMBACHER;100;0;0
7195;7195;30.45;0;2;both;1;PARASOL STANDARD 2M KROMBACHER;KROMBACHER;100;0;0
7196;7196;28.75;0;2;both;1;PIED DE PARASOL KROMBACHER    ;KROMBACHER;100;0;0
7197;7197;140;0;2;both;1;TABLE BEER PONG KROMBACHER    ;KROMBACHER;100;0;0
7198;7198;1.67;124;2;both;1;LUPULUS HOPERA 33VC           ;BRASSERIE LUPULUS;33;6;8
7199;7199;1.55;235;2;both;1;LUPULUS BLANCHE 33VC          ;BRASSERIE LUPULUS;33;4.5;3
7200;7200;2.28;924;2;both;1;VERRE RATZ 50CL               ;BRASSERIE RATZ;100;0;0
7201;7201;1.61;25;3;both;1;FUET NOISETTES 100G A EMPORTER;;100;0;0
7202;7202;1.61;8;3;both;1;FUET SANGLIER 100G A EMPORTER ;;100;0;0
7203;7203;5.05;0;3;both;1;SALCHICHON EXTRA PAYSAN 300G  ;;100;0;0
7204;7204;7.35;0;4;both;1;SALCHICHON EXTRA P 300G S/PLAC;;100;0;0
7217;7217;22;5;2;both;1;GIN AMRUT NILGIRIS 70CL       ;;70;42.8;0
7219;7219;2.01;18;2;both;1;STE CRU CHERRY MECANIQUE 33VP ;BRASSERIE SAINTE-CRU;33;7.5;14
7233;7233;1890;0;2;both;1;MACH A GLACONS CREUX 25KG/24H ;;100;0;0
7252;7252;1.88;0;2;both;1;LA MUETTE MUSSE BOCAGE 33VP   ;LA MUETTE;33;5.6;4
7253;7253;2.16;72;2;both;1;LA MUETTE MUSSE IPA 33VP      ;LA MUETTE;33;6.2;8
7263;7263;2;0;4;both;1;RAUCH ANANAS COCO S/PLACE 20CL;;20;0;0
7264;7264;1.18;96;3;both;1;CRODINO 17.5CL X24            ;;18;0;0
7267;7267;2;0;4;both;1;RAUCH POMME S/PLACE 20CL      ;;20;0;0
7272;7272;2.28;48;2;both;1;VERRE CRODINO 43CL            ;;100;0;0
7273;7273;2.28;150;2;both;1;VERRE APEROL SPRITZ 45CL      ;;100;0;0
7274;7274;2.28;36;2;both;1;VERRE CAMPARI SPRTIZ 58CL     ;;100;0;0
7276;7276;375.6;0;2;both;1;PARASOL KROMBACHER 400/8      ;KROMBACHER;100;0;0
7289;7289;1.56;192;3;both;1;SPUNKY FRAMBOISE PECHE 25BTE  ;LA DEBAUCHE;25;0;32
7312;7312;5.03;4;2;both;1;M SALEVE SOUR GINGEMBRE 75CL  ;BRASSERIE DU MONT SALEVE;75;4.2;2
7313;7313;4.82;2;2;both;1;MT SALEVE NOUVEAUX MONDES 75CL;BRASSERIE DU MONT SALEVE;75;8;1
7314;7314;4.75;60;2;both;1;MONT SALEVE MADEMOISELLE 75VP ;BRASSERIE DU MONT SALEVE;75;6;0
7335;7335;3.55;176;2;both;1;ASAHI SUPER DRY 5° 16L        ;;100;5;7
7337;7337;3.85;60;2;both;1;IPA EFFET PAPILLON 30L INOX   ;BRASSERIE EFFET PAPILLON;100;6;0
7351;7351;2.3;0;2;both;1;VERRE EFFET PAP 25/33CL       ;BRASSERIE EFFET PAPILLON;100;0;0
7352;7352;2.85;0;2;both;1;VERRE EFFET PAP 50CL          ;BRASSERIE EFFET PAPILLON;100;0;0
7353;7353;14.4;15;2;both;1;SOUS BOCKS X1000  PDTS ASAHI  ;;100;0;0
7354;7354;1.6;48;2;both;1;VERRE ST STEFANUS 25CL        ;;100;0;0
7355;7355;1.6;60;2;both;1;VERRE ST STEFANUS 50CL        ;;100;0;0
7356;7356;1.68;150;2;both;1;VERRE MEANTIME 25CL           ;;100;0;0
7357;7357;2.16;60;2;both;1;VERRE MEANTIME 50CL           ;;100;0;0
7358;7358;6.1;21;2;both;1;MUSCAT RIVESALTES DLT 75CL    ;;75;15.5;0
7361;7361;5.13;42;2;both;1;ROSE OF THE TIGER 75CL        ;CHATEAU TERRE FAUVE SCEA;75;11.5;21
7362;7362;9.18;0;2;both;1;GAMAY SANS MA GRIFFE 75CL     ;CHATEAU TERRE FAUVE SCEA;75;11;20
7363;7363;10.8;18;2;both;1;BYAKKO BLANC DE NOIR 75CL     ;CHATEAU TERRE FAUVE SCEA;75;11.5;22
7379;7379;1.61;0;3;both;1;FUET AIL 100G A EMPORTER      ;;100;0;0
7381;7381;1.61;0;3;both;1;FUET BASILIC 100G A EMPORTER  ;;100;0;0
7383;7383;7.88;-1;2;both;1;TAPIS DE BAR KROMBACHER       ;KROMBACHER;100;0;0
7400;7400;7.93;0;2;both;1;KIRSCH GUIGNOLET 100CL        ;;100;15;0
7401;7401;2.3;154;3;both;1;HAPPY DAY CRANBERRY 100CL     ;RAUCH;100;0;0
7402;7402;1.82;0;3;both;1;HAPPY DAY TOMATE 100CL BRIQUE ;RAUCH;100;0;0
7403;7403;3.18;330;2;both;1;RATZ TRIPLE 8°5 30L           ;BRASSERIE RATZ;100;8.5;10
7405;7405;3;60;2;both;1;TABLE DISPLAY HAPPY DAY       ;RAUCH;100;0;0
7406;7406;18;120;2;both;1;CASQUETTE VIP                 ;RAUCH;100;0;0
7407;7407;18;60;2;both;1;POLO NOIR XL HOMME            ;RAUCH;100;0;0
7408;7408;9.6;6;2;both;1;BEACH BAG HAPPY DAY           ;RAUCH;100;0;0
7409;7409;9.6;150;2;both;1;BOTTLE BOB RAUCH              ;RAUCH;100;0;0
7410;7410;26;0;2;both;1;PARASOL RAUCH                 ;RAUCH;100;0;0
7413;7413;0.61;0;3;both;1;RAUCH RAISIN ROUGE 20VP       ;RAUCH;20;0;0
7420;7420;1.34;712;2;both;1;CUVEE DES TROLLS 33VC         ;BRASSERIE DUBUISSON;33;7;0
7423;7423;4.31;69;2;both;1;LE DETOUR HOPSTAND 75VP X12   ;BRASSERIE LE DETOUR;75;6;0
7424;7424;2.16;11;2;both;1;LE DETOUR DARK PEATED 33VP    ;BRASSERIE LE DETOUR;33;9.5;12
7425;7425;2.12;16;2;both;1;LE DETOUR HOPSTAND 33VP       ;BRASSERIE LE DETOUR;33;6;12
7426;7426;2.16;88;2;both;1;LE DETOUR MANGO 33VP          ;BRASSERIE LE DETOUR;33;5.5;8
7427;7427;2.19;120;2;both;1;LE DETOUR PASSION FRUIT 33VP  ;BRASSERIE LE DETOUR;33;3.5;0
7428;7428;4.51;37;2;both;1;LE DETOUR MANGO 75VP X6       ;BRASSERIE LE DETOUR;75;5.5;8
7430;7430;4.38;30;2;both;1;LE DETOUR MANGO 30L INOX      ;BRASSERIE LE DETOUR;100;5.5;8
7431;7431;4;0;2;both;1;LE DETOUR HOPSTAND 30L INOX   ;BRASSERIE LE DETOUR;100;6;8
7434;7434;0.13;480;2;both;1;PAPIER MOUSSELINE BDX UNITE   ;;100;0;0
7435;7435;1.3;45;2;both;1;COFF NEW YORK CARTON 1 BLLE   ;;100;0;0
7436;7436;2.76;0;2;both;1;COFF NEW YORK CARTON 2 BLLES  ;;100;0;0
7437;7437;3.21;0;2;both;1;COFF NEW YORK CARTON 3 BLLES  ;;100;0;0
7438;7438;8.19;0;2;both;1;CRACHOIR MINI BACCHUS         ;;100;0;0
7439;7439;0.55;50;2;both;1;SAC ESPRIT ECO PAPIER KRAFT   ;;100;0;0
7444;7444;4.22;2;2;both;1;DEB DEMI MONDAINE RHUM 33CL   ;LA DEBAUCHE;33;11;6
7454;7454;3.05;0;2;both;1;CALEYA TOO YOUNG TOO DIE 44BTE;CALEYA;44;6.6;1
7458;7458;2.78;168;3;both;1;FEVER TREE TONIC WATER 50CL VP;;50;0;0
7463;7463;2.32;0;2;both;1;TENUTA BEMBO X CRAK 33CL      ;BRASSERIE CRAK;33;5;9
7487;7487;3.96;30;2;both;1;DEBAUCHE CINDY BUNNY 30L INOX ;LA DEBAUCHE;100;8.5;10
7488;7488;3.67;360;2;both;1;DEBAUCHE DOUBLE BELGE 30L INOX;LA DEBAUCHE;100;7;4
7498;7498;4.45;60;2;both;1;PIGGY BROWN FOX 30L K         ;THE PIGGY BREWING COMPAGNY;100;5;4
7500;7500;1.65;36;2;both;1;VERRE PIGGY                   ;THE PIGGY BREWING COMPAGNY;100;0;0
7501;7501;5.5;0;2;both;1;SOUS BOCKS PIGGY              ;THE PIGGY BREWING COMPAGNY;100;0;0
